x,y,z,Primary_SGDID
151.167,82.501,121.215,
,,,
151.167,82.501,121.215,
150.877,82.252,121.125,
,,,
150.877,82.252,121.125,
150.577,82.021,121.024,
,,,
150.577,82.021,121.024,S000006191
150.42149999999998,81.9135,120.9675,S000006191
,,,S000006191
150.42149999999998,81.9135,120.9675,S000006192
150.266,81.806,120.911,S000006192
,,,S000006192
150.266,81.806,120.911,
149.945,81.609,120.787,
,,,
149.945,81.609,120.787,
149.614,81.429,120.652,
,,,
149.614,81.429,120.652,
149.272,81.266,120.506,
,,,
149.272,81.266,120.506,
148.92,81.121,120.349,
,,,
148.92,81.121,120.349,S000006190
148.557,80.992,120.181,S000006190
,,,S000006190
148.557,80.992,120.181,
148.183,80.881,120.001,
,,,
148.183,80.881,120.001,
147.8,80.788,119.811,
,,,
147.8,80.788,119.811,S000006189
147.406,80.711,119.609,S000006189
,,,S000006189
147.406,80.711,119.609,
147.017,80.634,119.409,
,,,
147.017,80.634,119.409,
146.652,80.537,119.221,
,,,
146.652,80.537,119.221,
146.308,80.422,119.047,
,,,
146.308,80.422,119.047,
145.987,80.287,118.886,
,,,
145.987,80.287,118.886,S000006188
145.689,80.134,118.738,S000006188
,,,S000006188
145.689,80.134,118.738,
145.412,79.961,118.603,
,,,
145.412,79.961,118.603,S000006187
145.158,79.769,118.481,S000006187
,,,S000006187
145.158,79.769,118.481,
144.927,79.559,118.373,
,,,
144.927,79.559,118.373,
144.718,79.329,118.277,
,,,
144.718,79.329,118.277,
144.531,79.08,118.195,
,,,
144.531,79.08,118.195,
144.367,78.812,118.126,
,,,
144.367,78.812,118.126,S000006186
144.225,78.525,118.07,S000006186
,,,S000006186
144.225,78.525,118.07,
144.105,78.219,118.027,
,,,
144.105,78.219,118.027,
144.008,77.894,117.997,
,,,
144.008,77.894,117.997,
143.933,77.55,117.981,
,,,
143.933,77.55,117.981,S000178190
143.90699999999998,77.3685,117.9795,S000178190
,,,S000178190
143.90699999999998,77.3685,117.9795,S000118411
143.881,77.187,117.978,S000118411
,,,S000118411
143.881,77.187,117.978,
143.851,76.804,117.987,
,,,
143.851,76.804,117.987,S000006185
143.843,76.403,118.01,S000006185
,,,S000006185
143.843,76.403,118.01,
143.858,75.983,118.047,
,,,
143.858,75.983,118.047,
143.895,75.543,118.096,
,,,
143.895,75.543,118.096,
143.952,75.102,118.155,
,,,
143.952,75.102,118.155,S000006184
144.025,74.676,118.221,S000006184
,,,S000006184
144.025,74.676,118.221,S000006183
144.116,74.266,118.295,S000006183
,,,S000006183
144.116,74.266,118.295,
144.224,73.872,118.375,
,,,
144.224,73.872,118.375,
144.348,73.493,118.462,
,,,
144.348,73.493,118.462,S000006181
144.419,73.311,118.509,S000006181
,,,S000006181
144.419,73.311,118.509,S000006182
144.49,73.129,118.556,S000006182
,,,S000006182
144.49,73.129,118.556,
144.648,72.781,118.657,
,,,
144.648,72.781,118.657,
144.824,72.449,118.765,
,,,
144.824,72.449,118.765,
145.016,72.132,118.879,
,,,
145.016,72.132,118.879,
145.226,71.831,119.001,
,,,
145.226,71.831,119.001,
145.452,71.545,119.13,
,,,
145.452,71.545,119.13,S000006180
145.695,71.275,119.266,S000006180
,,,S000006180
145.695,71.275,119.266,
145.955,71.02,119.408,
,,,
145.955,71.02,119.408,
146.233,70.781,119.558,
,,,
146.233,70.781,119.558,
146.527,70.557,119.714,
,,,
146.527,70.557,119.714,
146.838,70.349,119.878,
,,,
146.838,70.349,119.878,S000006179
147.166,70.156,120.048,S000006179
,,,S000006179
147.166,70.156,120.048,S000007184
147.511,69.98,120.225,S000007184
,,,S000007184
147.511,69.98,120.225,S000007190
147.5472,69.9638,120.2434,S000007190
,,,S000007190
147.5472,69.9638,120.2434,S000007358
147.58339999999998,69.94760000000001,120.2618,S000007358
,,,S000007358
147.58339999999998,69.94760000000001,120.2618,S000007189
147.6196,69.9314,120.2802,S000007189
,,,S000007189
147.6196,69.9314,120.2802,S000034119
147.6558,69.9152,120.2986,S000034119
,,,S000034119
147.6558,69.9152,120.2986,S000007357
147.692,69.899,120.317,S000007357
,,,S000007357
147.692,69.899,120.317,S000006776
147.7282,69.8828,120.3354,S000006776
,,,S000006776
147.7282,69.8828,120.3354,S000007199
147.7644,69.8666,120.3538,S000007199
,,,S000007199
147.7644,69.8666,120.3538,S000034118
147.8006,69.8504,120.3722,S000034118
,,,S000034118
147.8006,69.8504,120.3722,S000007198
147.83679999999998,69.8342,120.3906,S000007198
,,,S000007198
147.83679999999998,69.8342,120.3906,S000034120
147.873,69.818,120.409,S000034120
,,,S000034120
147.873,69.818,120.409,
148.252,69.672,120.601,
,,,
148.252,69.672,120.601,S000033175
148.62,69.532,120.787,S000033175
,,,S000033175
148.62,69.532,120.787,
148.949,69.39,120.958,
,,,
148.949,69.39,120.958,
149.239,69.244,121.113,
,,,
149.239,69.244,121.113,
149.49,69.095,121.253,
,,,
149.49,69.095,121.253,
149.703,68.943,121.376,
,,,
149.703,68.943,121.376,
149.877,68.787,121.484,
,,,
149.877,68.787,121.484,
150.011,68.629,121.575,
,,,
150.011,68.629,121.575,
150.107,68.467,121.651,
,,,
150.107,68.467,121.651,
150.164,68.303,121.711,
,,,
150.164,68.303,121.711,
150.183,68.135,121.756,
,,,
150.183,68.135,121.756,
150.162,67.964,121.784,
,,,
150.162,67.964,121.784,
150.102,67.79,121.797,
,,,
150.102,67.79,121.797,S000007191
150.004,67.613,121.794,S000007191
,,,S000007191
150.004,67.613,121.794,S000007192
149.867,67.432,121.775,S000007192
,,,S000007192
149.867,67.432,121.775,S000007193
149.691,67.249,121.74,S000007193
,,,S000007193
149.691,67.249,121.74,S000006178
149.476,67.062,121.69,S000006178
,,,S000006178
149.476,67.062,121.69,
149.222,66.873,121.623,
,,,
149.222,66.873,121.623,
148.929,66.68,121.541,
,,,
148.929,66.68,121.541,
148.598,66.484,121.443,
,,,
148.598,66.484,121.443,
148.227,66.285,121.329,
,,,
148.227,66.285,121.329,
147.857,66.091,121.215,
,,,
147.857,66.091,121.215,S000006177
147.527,65.911,121.118,S000006177
,,,S000006177
147.527,65.911,121.118,
147.236,65.745,121.036,
,,,
147.236,65.745,121.036,
146.985,65.592,120.97,
,,,
146.985,65.592,120.97,S000006176
146.773,65.453,120.921,S000006176
,,,S000006176
146.773,65.453,120.921,
146.601,65.328,120.888,
,,,
146.601,65.328,120.888,
146.469,65.216,120.87,
,,,
146.469,65.216,120.87,
146.376,65.118,120.869,
,,,
146.376,65.118,120.869,
146.323,65.034,120.884,
,,,
146.323,65.034,120.884,
146.309,64.964,120.915,
,,,
146.309,64.964,120.915,
146.335,64.907,120.962,
,,,
146.335,64.907,120.962,
146.401,64.863,121.025,
,,,
146.401,64.863,121.025,
146.506,64.834,121.105,
,,,
146.506,64.834,121.105,S000006175
146.651,64.818,121.2,S000006175
,,,S000006175
146.651,64.818,121.2,
146.835,64.816,121.311,
,,,
146.835,64.816,121.311,
147.059,64.827,121.439,
,,,
147.059,64.827,121.439,
147.323,64.853,121.582,
,,,
147.323,64.853,121.582,
147.626,64.891,121.742,
,,,
147.626,64.891,121.742,
147.969,64.944,121.918,
,,,
147.969,64.944,121.918,
148.351,65.01,122.109,
,,,
148.351,65.01,122.109,S000006174
148.543,65.0455,122.2025,S000006174
,,,S000006174
148.543,65.0455,122.2025,S000118412
148.735,65.081,122.296,S000118412
,,,S000118412
148.735,65.081,122.296,
149.082,65.149,122.458,
,,,
149.082,65.149,122.458,S000006172
149.237,65.181,122.526,S000006172
,,,S000006172
149.237,65.181,122.526,S000006173
149.392,65.213,122.594,S000006173
,,,S000006173
149.392,65.213,122.594,
149.666,65.272,122.704,
,,,
149.666,65.272,122.704,S000006171
149.903,65.329,122.789,S000006171
,,,S000006171
149.903,65.329,122.789,
150.104,65.381,122.848,
,,,
150.104,65.381,122.848,
150.267,65.43,122.882,
,,,
150.267,65.43,122.882,
150.394,65.475,122.89,
,,,
150.394,65.475,122.89,S000028589
150.484,65.516,122.873,S000028589
,,,S000028589
150.484,65.516,122.873,
150.538,65.553,122.829,
,,,
150.538,65.553,122.829,
150.555,65.587,122.761,
,,,
150.555,65.587,122.761,
150.535,65.617,122.667,
,,,
150.535,65.617,122.667,S000032351
150.507,65.63,122.607,S000032351
,,,S000032351
150.507,65.63,122.607,S000006438
150.479,65.643,122.547,S000006438
,,,S000006438
150.479,65.643,122.547,
150.386,65.666,122.402,
,,,
150.386,65.666,122.402,
150.256,65.684,122.231,
,,,
150.256,65.684,122.231,
150.089,65.699,122.034,
,,,
150.089,65.699,122.034,
149.886,65.711,121.812,
,,,
149.886,65.711,121.812,
149.646,65.718,121.565,
,,,
149.646,65.718,121.565,
149.369,65.722,121.292,
,,,
149.369,65.722,121.292,
149.056,65.722,120.993,
,,,
149.056,65.722,120.993,S000006170
148.743,65.72,120.694,S000006170
,,,S000006170
148.743,65.72,120.694,
148.468,65.719,120.419,
,,,
148.468,65.719,120.419,
148.23,65.718,120.169,
,,,
148.23,65.718,120.169,
148.03,65.718,119.943,
,,,
148.03,65.718,119.943,
147.867,65.718,119.742,
,,,
147.867,65.718,119.742,
147.741,65.719,119.565,
,,,
147.741,65.719,119.565,
147.654,65.72,119.412,
,,,
147.654,65.72,119.412,S000006169
147.603,65.722,119.284,S000006169
,,,S000006169
147.603,65.722,119.284,
147.59,65.724,119.181,
,,,
147.59,65.724,119.181,
147.615,65.727,119.102,
,,,
147.615,65.727,119.102,
147.677,65.73,119.048,
,,,
147.677,65.73,119.048,
147.777,65.734,119.018,
,,,
147.777,65.734,119.018,
147.914,65.738,119.012,
,,,
147.914,65.738,119.012,
148.089,65.742,119.031,
,,,
148.089,65.742,119.031,
148.301,65.747,119.075,
,,,
148.301,65.747,119.075,S000006168
148.551,65.753,119.143,S000006168
,,,S000006168
148.551,65.753,119.143,
148.839,65.759,119.235,
,,,
148.839,65.759,119.235,
149.163,65.766,119.352,
,,,
149.163,65.766,119.352,S000006167
149.3445,65.7695,119.4225,S000006167
,,,S000006167
149.3445,65.7695,119.4225,S000006166
149.526,65.773,119.493,S000006166
,,,S000006166
149.526,65.773,119.493,
149.926,65.78,119.659,
,,,
149.926,65.78,119.659,
150.323,65.786,119.835,
,,,
150.323,65.786,119.835,
150.677,65.788,120.005,
,,,
150.677,65.788,120.005,
150.988,65.785,120.171,
,,,
150.988,65.785,120.171,S000006165
151.256,65.778,120.331,S000006165
,,,S000006165
151.256,65.778,120.331,S000006164
151.481,65.768,120.486,S000006164
,,,S000006164
151.481,65.768,120.486,
151.663,65.753,120.636,
,,,
151.663,65.753,120.636,
151.801,65.734,120.781,
,,,
151.801,65.734,120.781,
151.897,65.71,120.921,
,,,
151.897,65.71,120.921,
151.95,65.683,121.055,
,,,
151.95,65.683,121.055,
151.959,65.652,121.185,
,,,
151.959,65.652,121.185,
151.926,65.616,121.309,
,,,
151.926,65.616,121.309,
151.85,65.576,121.429,
,,,
151.85,65.576,121.429,
151.73,65.533,121.543,
,,,
151.73,65.533,121.543,
151.568,65.485,121.652,
,,,
151.568,65.485,121.652,
151.362,65.433,121.756,
,,,
151.362,65.433,121.756,
151.113,65.376,121.855,
,,,
151.113,65.376,121.855,
150.822,65.316,121.949,
,,,
150.822,65.316,121.949,
150.487,65.252,122.038,
,,,
150.487,65.252,122.038,
150.109,65.183,122.122,
,,,
150.109,65.183,122.122,
149.689,65.11,122.2,
,,,
149.689,65.11,122.2,
149.262,65.04,122.284,
,,,
149.262,65.04,122.284,
148.868,64.977,122.385,
,,,
148.868,64.977,122.385,S000006163
148.506,64.922,122.501,S000006163
,,,S000006163
148.506,64.922,122.501,
148.175,64.876,122.634,
,,,
148.175,64.876,122.634,S000006162
148.026,64.85650000000001,122.7085,S000006162
,,,S000006162
148.026,64.85650000000001,122.7085,S000037282
147.877,64.837,122.783,S000037282
,,,S000037282
147.877,64.837,122.783,
147.611,64.807,122.948,
,,,
147.611,64.807,122.948,
147.377,64.785,123.129,
,,,
147.377,64.785,123.129,
147.175,64.77,123.327,
,,,
147.175,64.77,123.327,
147.005,64.764,123.541,
,,,
147.005,64.764,123.541,
146.867,64.766,123.771,
,,,
146.867,64.766,123.771,S000006161
146.761,64.776,124.017,S000006161
,,,S000006161
146.761,64.776,124.017,
146.687,64.794,124.279,
,,,
146.687,64.794,124.279,S000006160
146.645,64.82,124.558,S000006160
,,,S000006160
146.645,64.82,124.558,
146.635,64.855,124.853,
,,,
146.635,64.855,124.853,S000006158
146.658,64.897,125.164,S000006158
,,,S000006158
146.658,64.897,125.164,S000006159
146.712,64.947,125.491,S000006159
,,,S000006159
146.712,64.947,125.491,
146.798,65.006,125.834,
,,,
146.798,65.006,125.834,
146.916,65.072,126.194,
,,,
146.916,65.072,126.194,S000006157
147.067,65.147,126.57,S000006157
,,,S000006157
147.067,65.147,126.57,S000006156
147.249,65.229,126.962,S000006156
,,,S000006156
147.249,65.229,126.962,
147.432,65.311,127.352,
,,,
147.432,65.311,127.352,
147.583,65.381,127.721,
,,,
147.583,65.381,127.721,
147.702,65.44,128.07,
,,,
147.702,65.44,128.07,S000006155
147.789,65.489,128.397,S000006155
,,,S000006155
147.789,65.489,128.397,
147.845,65.527,128.705,
,,,
147.845,65.527,128.705,S000006154
147.869,65.554,128.991,S000006154
,,,S000006154
147.869,65.554,128.991,
147.861,65.57,129.257,
,,,
147.861,65.57,129.257,
147.822,65.575,129.503,
,,,
147.822,65.575,129.503,S000006153
147.751,65.569,129.727,S000006153
,,,S000006153
147.751,65.569,129.727,
147.648,65.553,129.931,
,,,
147.648,65.553,129.931,
147.513,65.526,130.115,
,,,
147.513,65.526,130.115,
147.347,65.487,130.278,
,,,
147.347,65.487,130.278,S000006152
147.149,65.438,130.42,S000006152
,,,S000006152
147.149,65.438,130.42,
146.92,65.378,130.541,
,,,
146.92,65.378,130.541,
146.658,65.307,130.642,
,,,
146.658,65.307,130.642,
146.365,65.226,130.722,
,,,
146.365,65.226,130.722,
146.041,65.133,130.782,
,,,
146.041,65.133,130.782,
145.684,65.03,130.82,
,,,
145.684,65.03,130.82,
145.296,64.915,130.839,
,,,
145.296,64.915,130.839,
144.876,64.79,130.836,
,,,
144.876,64.79,130.836,
144.443,64.657,130.819,
,,,
144.443,64.657,130.819,
144.015,64.517,130.794,
,,,
144.015,64.517,130.794,
143.593,64.371,130.76,
,,,
143.593,64.371,130.76,
143.175,64.219,130.718,
,,,
143.175,64.219,130.718,S000006151
142.9685,64.14,130.6925,S000006151
,,,S000006151
142.9685,64.14,130.6925,S000122111
142.762,64.061,130.667,S000122111
,,,S000122111
142.762,64.061,130.667,
142.355,63.897,130.608,
,,,
142.355,63.897,130.608,S000118413
142.154,63.812,130.5745,S000118413
,,,S000118413
142.154,63.812,130.5745,S000178191
141.953,63.727,130.541,S000178191
,,,S000178191
141.953,63.727,130.541,S000006150
141.556,63.551,130.465,S000006150
,,,S000006150
141.556,63.551,130.465,
141.164,63.369,130.381,
,,,
141.164,63.369,130.381,S000006149
140.777,63.181,130.288,S000006149
,,,S000006149
140.777,63.181,130.288,
140.395,62.986,130.187,
,,,
140.395,62.986,130.187,
140.019,62.786,130.078,
,,,
140.019,62.786,130.078,
139.647,62.579,129.96,
,,,
139.647,62.579,129.96,
139.281,62.367,129.834,
,,,
139.281,62.367,129.834,S000006148
138.92,62.148,129.699,S000006148
,,,S000006148
138.92,62.148,129.699,S000006147
138.564,61.924,129.556,S000006147
,,,S000006147
138.564,61.924,129.556,
138.213,61.693,129.404,
,,,
138.213,61.693,129.404,
137.867,61.456,129.244,
,,,
137.867,61.456,129.244,
137.527,61.213,129.076,
,,,
137.527,61.213,129.076,
137.191,60.964,128.899,
,,,
137.191,60.964,128.899,
136.869,60.708,128.727,
,,,
136.869,60.708,128.727,S000006146
136.569,60.444,128.573,S000006146
,,,S000006146
136.569,60.444,128.573,
136.29,60.173,128.436,
,,,
136.29,60.173,128.436,
136.032,59.893,128.317,
,,,
136.032,59.893,128.317,
135.796,59.606,128.215,
,,,
135.796,59.606,128.215,S000006145
135.582,59.31,128.132,S000006145
,,,S000006145
135.582,59.31,128.132,
135.389,59.007,128.066,
,,,
135.389,59.007,128.066,S000006144
135.217,58.696,128.017,S000006144
,,,S000006144
135.217,58.696,128.017,
135.067,58.377,127.986,
,,,
135.067,58.377,127.986,S000006143
134.939,58.05,127.973,S000006143
,,,S000006143
134.939,58.05,127.973,
134.832,57.715,127.978,
,,,
134.832,57.715,127.978,
134.746,57.372,128.0,
,,,
134.746,57.372,128.0,
134.683,57.022,128.04,
,,,
134.683,57.022,128.04,S000028722
134.64,56.663,128.097,S000028722
,,,S000028722
134.64,56.663,128.097,
134.619,56.297,128.172,
,,,
134.619,56.297,128.172,S000006142
134.62,55.923,128.265,S000006142
,,,S000006142
134.62,55.923,128.265,
134.642,55.541,128.375,
,,,
134.642,55.541,128.375,
134.686,55.151,128.503,
,,,
134.686,55.151,128.503,
134.751,54.753,128.649,
,,,
134.751,54.753,128.649,S000006141
134.838,54.347,128.813,S000006141
,,,S000006141
134.838,54.347,128.813,
134.942,53.943,128.976,
,,,
134.942,53.943,128.976,S000006140
135.061,53.549,129.123,S000006140
,,,S000006140
135.061,53.549,129.123,
135.193,53.166,129.252,
,,,
135.193,53.166,129.252,
135.338,52.793,129.365,
,,,
135.338,52.793,129.365,S000036529
135.418,52.6125,129.41250000000002,S000036529
,,,S000036529
135.418,52.6125,129.41250000000002,S000006139
135.498,52.432,129.46,S000006139
,,,S000006139
135.498,52.432,129.46,
135.671,52.08,129.538,
,,,
135.671,52.08,129.538,
135.858,51.74,129.599,
,,,
135.858,51.74,129.599,
136.059,51.41,129.643,
,,,
136.059,51.41,129.643,
136.274,51.09,129.67,
,,,
136.274,51.09,129.67,
136.502,50.782,129.679,
,,,
136.502,50.782,129.679,
136.744,50.484,129.672,
,,,
136.744,50.484,129.672,
137.0,50.196,129.647,
,,,
137.0,50.196,129.647,S000006138
137.27,49.919,129.606,S000006138
,,,S000006138
137.27,49.919,129.606,S000006137
137.554,49.653,129.547,S000006137
,,,S000006137
137.554,49.653,129.547,
137.851,49.398,129.471,
,,,
137.851,49.398,129.471,
138.162,49.153,129.378,
,,,
138.162,49.153,129.378,
138.487,48.919,129.268,
,,,
138.487,48.919,129.268,
138.826,48.695,129.14,
,,,
138.826,48.695,129.14,
139.178,48.482,128.996,
,,,
139.178,48.482,128.996,S000006136
139.545,48.28,128.834,S000006136
,,,S000006136
139.545,48.28,128.834,
139.915,48.089,128.659,
,,,
139.915,48.089,128.659,
140.28,47.91,128.474,
,,,
140.28,47.91,128.474,
140.639,47.745,128.279,
,,,
140.639,47.745,128.279,
140.992,47.592,128.074,
,,,
140.992,47.592,128.074,S000006134
141.166,47.5215,127.967,S000006134
,,,S000006134
141.166,47.5215,127.967,S000006135
141.34,47.451,127.86,S000006135
,,,S000006135
141.34,47.451,127.86,
141.683,47.323,127.635,
,,,
141.683,47.323,127.635,
142.019,47.207,127.4,
,,,
142.019,47.207,127.4,
142.35,47.104,127.155,
,,,
142.35,47.104,127.155,
142.676,47.014,126.901,
,,,
142.676,47.014,126.901,S000006133
142.8355,46.975,126.7685,S000006133
,,,S000006133
142.8355,46.975,126.7685,S000006132
142.995,46.936,126.636,S000006132
,,,S000006132
142.995,46.936,126.636,
143.309,46.87,126.362,
,,,
143.309,46.87,126.362,
143.618,46.817,126.077,
,,,
143.618,46.817,126.077,
143.921,46.777,125.783,
,,,
143.921,46.777,125.783,
144.218,46.749,125.478,
,,,
144.218,46.749,125.478,S000006131
144.51,46.734,125.164,S000006131
,,,S000006131
144.51,46.734,125.164,
144.796,46.731,124.84,
,,,
144.796,46.731,124.84,S000006129
144.93599999999998,46.736,124.673,S000006129
,,,S000006129
144.93599999999998,46.736,124.673,S000006130
145.076,46.741,124.506,S000006130
,,,S000006130
145.076,46.741,124.506,
145.351,46.764,124.161,
,,,
145.351,46.764,124.161,
145.62,46.798,123.807,
,,,
145.62,46.798,123.807,
145.884,46.846,123.443,
,,,
145.884,46.846,123.443,S000006128
146.13,46.903,123.077,S000006128
,,,S000006128
146.13,46.903,123.077,
146.348,46.967,122.715,
,,,
146.348,46.967,122.715,
146.538,47.038,122.357,
,,,
146.538,47.038,122.357,
146.698,47.115,122.005,
,,,
146.698,47.115,122.005,S000130196
146.831,47.199,121.657,S000130196
,,,S000130196
146.831,47.199,121.657,
146.935,47.29,121.314,
,,,
146.935,47.29,121.314,S000006127
147.01,47.388,120.976,S000006127
,,,S000006127
147.01,47.388,120.976,S000006126
147.0335,47.4405,120.809,S000006126
,,,S000006126
147.0335,47.4405,120.809,S000006125
147.057,47.493,120.642,S000006125
,,,S000006125
147.057,47.493,120.642,
147.076,47.604,120.313,
,,,
147.076,47.604,120.313,
147.065,47.722,119.989,
,,,
147.065,47.722,119.989,
147.027,47.847,119.67,
,,,
147.027,47.847,119.67,
146.96,47.979,119.355,
,,,
146.96,47.979,119.355,S000006124
146.864,48.117,119.045,S000006124
,,,S000006124
146.864,48.117,119.045,
146.74,48.263,118.74,
,,,
146.74,48.263,118.74,
146.587,48.415,118.439,
,,,
146.587,48.415,118.439,
146.406,48.573,118.143,
,,,
146.406,48.573,118.143,
146.197,48.739,117.852,
,,,
146.197,48.739,117.852,S000006123
145.959,48.911,117.565,S000006123
,,,S000006123
145.959,48.911,117.565,
145.692,49.091,117.284,
,,,
145.692,49.091,117.284,
145.397,49.277,117.007,
,,,
145.397,49.277,117.007,S000006122
145.086,49.465,116.733,S000006122
,,,S000006122
145.086,49.465,116.733,S000006121
144.772,49.652,116.462,S000006121
,,,S000006121
144.772,49.652,116.462,
144.456,49.837,116.194,
,,,
144.456,49.837,116.194,S000006120
144.34966666666665,49.89833333333333,116.10533333333332,S000006120
,,,S000006120
144.34966666666665,49.89833333333333,116.10533333333332,S000006119
144.24333333333334,49.95966666666667,116.01666666666668,S000006119
,,,S000006119
144.24333333333334,49.95966666666667,116.01666666666668,S000031811
144.137,50.021,115.928,S000031811
,,,S000031811
144.137,50.021,115.928,S000030766
144.03,50.08166666666667,115.84033333333332,S000030766
,,,S000030766
144.03,50.08166666666667,115.84033333333332,S000031812
143.923,50.14233333333333,115.75266666666668,S000031812
,,,S000031812
143.923,50.14233333333333,115.75266666666668,S000006450
143.816,50.203,115.665,S000006450
,,,S000006450
143.816,50.203,115.665,
143.492,50.384,115.404,
,,,
143.492,50.384,115.404,S000006117
143.3285,50.473,115.275,S000006117
,,,S000006117
143.3285,50.473,115.275,S000006118
143.165,50.562,115.146,S000006118
,,,S000006118
143.165,50.562,115.146,
142.835,50.74,114.89,
,,,
142.835,50.74,114.89,S000006116
142.503,50.915,114.637,S000006116
,,,S000006116
142.503,50.915,114.637,
142.168,51.089,114.386,
,,,
142.168,51.089,114.386,
141.83,51.261,114.137,
,,,
141.83,51.261,114.137,
141.49,51.432,113.892,
,,,
141.49,51.432,113.892,
141.146,51.601,113.648,
,,,
141.146,51.601,113.648,S000006115
140.801,51.769,113.408,S000006115
,,,S000006115
140.801,51.769,113.408,
140.452,51.935,113.169,
,,,
140.452,51.935,113.169,
140.101,52.099,112.934,
,,,
140.101,52.099,112.934,S000006114
139.747,52.261,112.701,S000006114
,,,S000006114
139.747,52.261,112.701,
139.39,52.422,112.47,
,,,
139.39,52.422,112.47,
139.031,52.582,112.242,
,,,
139.031,52.582,112.242,S000006113
138.669,52.74,112.016,S000006113
,,,S000006113
138.669,52.74,112.016,
138.305,52.896,111.792,
,,,
138.305,52.896,111.792,S000006112
137.941,53.052,111.568,S000006112
,,,S000006112
137.941,53.052,111.568,
137.576,53.208,111.345,
,,,
137.576,53.208,111.345,
137.211,53.362,111.123,
,,,
137.211,53.362,111.123,
136.845,53.517,110.901,
,,,
136.845,53.517,110.901,
136.478,53.67,110.68,
,,,
136.478,53.67,110.68,S000006111
136.11,53.823,110.46,S000006111
,,,S000006111
136.11,53.823,110.46,S000028527
135.743,53.975,110.24,S000028527
,,,S000028527
135.743,53.975,110.24,S000006110
135.374,54.127,110.021,S000006110
,,,S000006110
135.374,54.127,110.021,
135.005,54.278,109.802,
,,,
135.005,54.278,109.802,
134.635,54.428,109.584,
,,,
134.635,54.428,109.584,
134.265,54.578,109.367,
,,,
134.265,54.578,109.367,S000006109
133.894,54.727,109.15,S000006109
,,,S000006109
133.894,54.727,109.15,
133.522,54.876,108.934,
,,,
133.522,54.876,108.934,
133.15,55.024,108.718,
,,,
133.15,55.024,108.718,S000006108
132.777,55.171,108.503,S000006108
,,,S000006108
132.777,55.171,108.503,
132.403,55.318,108.289,
,,,
132.403,55.318,108.289,
132.029,55.464,108.075,
,,,
132.029,55.464,108.075,S000006106
131.84199999999998,55.5365,107.9685,S000006106
,,,S000006106
131.84199999999998,55.5365,107.9685,S000006107
131.655,55.609,107.862,S000006107
,,,S000006107
131.655,55.609,107.862,
131.279,55.754,107.649,
,,,
131.279,55.754,107.649,
130.911,55.905,107.438,
,,,
130.911,55.905,107.438,
130.557,56.069,107.228,
,,,
130.557,56.069,107.228,S000006105
130.217,56.247,107.02,S000006105
,,,S000006105
130.217,56.247,107.02,
129.892,56.438,106.814,
,,,
129.892,56.438,106.814,S000007224
129.581,56.642,106.61,S000007224
,,,S000007224
129.581,56.642,106.61,
129.285,56.86,106.407,
,,,
129.285,56.86,106.407,
129.003,57.091,106.207,
,,,
129.003,57.091,106.207,
128.735,57.335,106.008,
,,,
128.735,57.335,106.008,
128.482,57.592,105.811,
,,,
128.482,57.592,105.811,S000006104
128.243,57.863,105.615,S000006104
,,,S000006104
128.243,57.863,105.615,
128.019,58.147,105.422,
,,,
128.019,58.147,105.422,S000006103
127.914,58.2955,105.326,S000006103
,,,S000006103
127.914,58.2955,105.326,S000006102
127.809,58.444,105.23,S000006102
,,,S000006102
127.809,58.444,105.23,
127.613,58.754,105.04,
,,,
127.613,58.754,105.04,
127.432,59.078,104.852,
,,,
127.432,59.078,104.852,S000006101
127.265,59.415,104.665,S000006101
,,,S000006101
127.265,59.415,104.665,
127.112,59.765,104.481,
,,,
127.112,59.765,104.481,
126.974,60.129,104.298,
,,,
126.974,60.129,104.298,
126.851,60.506,104.117,
,,,
126.851,60.506,104.117,
126.741,60.896,103.937,
,,,
126.741,60.896,103.937,S000006100
126.646,61.299,103.76,S000006100
,,,S000006100
126.646,61.299,103.76,
126.57,61.706,103.589,
,,,
126.57,61.706,103.589,
126.516,62.105,103.431,
,,,
126.516,62.105,103.431,S000006561
126.5,62.3015,103.358,S000006561
,,,S000006561
126.5,62.3015,103.358,S000036031
126.484,62.498,103.285,S000036031
,,,S000036031
126.484,62.498,103.285,S000007194
126.474,62.884,103.151,S000007194
,,,S000007194
126.474,62.884,103.151,S000007195
126.487,63.263,103.029,S000007195
,,,S000007195
126.487,63.263,103.029,
126.523,63.635,102.92,
,,,
126.523,63.635,102.92,S000006099
126.58,63.999,102.822,S000006099
,,,S000006099
126.58,63.999,102.822,
126.66,64.357,102.737,
,,,
126.66,64.357,102.737,
126.762,64.708,102.664,
,,,
126.762,64.708,102.664,S000006098
126.887,65.053,102.603,S000006098
,,,S000006098
126.887,65.053,102.603,
127.034,65.39,102.554,
,,,
127.034,65.39,102.554,
127.203,65.72,102.518,
,,,
127.203,65.72,102.518,
127.395,66.043,102.494,
,,,
127.395,66.043,102.494,
127.609,66.359,102.481,
,,,
127.609,66.359,102.481,
127.845,66.669,102.481,
,,,
127.845,66.669,102.481,
128.104,66.971,102.494,
,,,
128.104,66.971,102.494,
128.385,67.267,102.518,
,,,
128.385,67.267,102.518,S000032482
128.486,67.363,102.53033333333332,S000032482
,,,S000032482
128.486,67.363,102.53033333333332,S000006097
128.587,67.459,102.54266666666668,S000006097
,,,S000006097
128.587,67.459,102.54266666666668,S000006096
